id,date,price,predict_price,error,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,age
1370800515,2014-10-30,2950000,1282808,56,4,4.25,4470,5884,2.0,0,1,3,11,3230,1240,2010,0,98199,47.625,-122.375,2570,6000,5
2895800640,2014-09-17,239800,375556,56,2,1.75,1290,1493,2.0,0,0,3,8,1290,0,2014,0,98106,47.53125,-122.375,1410,1875,1
2867300170,2015-05-13,498000,778542,56,4,2.5,3402,14355,2.0,0,0,3,10,2846,556,2014,0,98023,47.3125,-122.375,3402,8487,1
8862500280,2014-12-30,208400,326799,56,2,2.5,1570,1268,3.0,0,0,3,7,1570,0,2007,0,98106,47.53125,-122.375,1570,1300,8
2493200040,2015-03-12,620000,963567,55,2,2.25,2910,6110,2.0,0,2,4,9,2910,0,1985,0,98136,47.53125,-122.375,2090,5763,30
4239400300,2014-11-29,90000,40182,55,3,1.0,980,2490,2.0,0,0,4,6,980,0,1969,0,98092,47.3125,-122.1875,980,3154,46
5561301220,2014-06-10,589900,915013,55,4,4.5,3870,35889,2.0,0,0,3,10,2530,1340,2001,0,98027,47.46875,-122.0,3020,35366,14
795002450,2015-04-30,270950,121526,55,2,1.0,780,6250,1.0,0,0,3,6,780,0,1942,0,98168,47.5,-122.3125,1280,7100,73
1332700020,2015-01-16,278000,433663,55,2,2.25,1610,1968,2.0,0,0,4,7,1610,0,1979,0,98056,47.53125,-122.1875,1950,1968,36
1543000060,2014-06-07,462000,717145,55,4,2.5,3070,6432,2.0,0,0,3,9,3070,0,2006,0,98055,47.4375,-122.1875,2910,5106,9
2211300260,2015-03-13,367000,570238,55,3,2.5,2828,4050,2.0,0,0,3,8,2828,0,2013,0,98030,47.375,-122.1875,2513,4507,2
2619950740,2015-01-09,435000,673215,54,3,2.5,2260,5100,2.0,0,0,3,8,2260,0,2007,0,98019,47.71875,-121.9375,2260,5100,8
3541600450,2014-11-04,290000,448114,54,4,1.75,2090,12750,1.0,0,0,3,8,1360,730,1967,0,98166,47.46875,-122.375,2040,12300,48
2525049086,2014-10-03,2720000,1231912,54,4,3.25,3990,18115,2.0,0,0,4,11,3990,0,1989,0,98039,47.625,-122.25,3450,16087,26
662440030,2015-03-26,435000,671169,54,4,2.5,3100,4699,2.0,0,0,3,9,3100,0,2010,0,98038,47.375,-122.0,2450,5130,5
2621069017,2015-03-03,425000,195083,54,3,2.25,1670,107157,1.0,0,0,3,7,1670,0,2007,0,98022,47.28125,-122.0,3310,108900,8
3262300485,2015-04-21,2250000,1016704,54,5,5.25,3410,8118,2.0,0,0,3,11,3410,0,2006,0,98039,47.625,-122.25,3410,16236,9
1176001310,2015-03-04,2945000,1339615,54,5,4.5,4340,5722,3.0,0,4,3,10,4340,0,2010,0,98107,47.65625,-122.375,1770,5250,5
1635500250,2014-11-24,570000,881542,54,4,2.5,2890,5801,2.0,0,0,3,9,2890,0,2005,0,98028,47.75,-122.25,2890,6286,10
6056110780,2014-06-27,229800,355564,54,2,1.75,1110,1773,2.0,0,0,3,8,1110,0,2014,0,98108,47.5625,-122.3125,1420,2855,1
8964800330,2015-04-07,3000000,1365445,54,4,3.75,5090,14823,1.0,0,0,3,11,4180,910,2013,0,98004,47.625,-122.1875,3030,12752,2
6788201240,2015-03-18,1062500,495847,53,4,2.75,1590,6000,1.5,0,0,4,8,1590,0,1925,0,98112,47.625,-122.3125,1590,4000,90
415100015,2014-07-25,301000,461409,53,3,1.0,1060,9241,1.0,0,0,4,7,1060,0,1956,0,98133,47.75,-122.3125,1900,6484,59
3223059206,2014-06-27,235000,360478,53,3,1.75,1950,8712,1.0,0,0,3,7,1950,0,1960,0,98055,47.4375,-122.1875,1820,11520,55
7950302345,2014-08-15,345000,160138,53,3,1.0,1010,3060,1.5,0,0,3,6,1010,0,1904,0,98118,47.5625,-122.3125,1330,4590,111
2354300835,2014-12-24,480000,221453,53,2,2.0,1140,12000,1.0,0,0,3,6,1140,0,1943,0,98027,47.53125,-122.0,1880,6125,72
1556200205,2014-11-18,774900,362929,53,5,1.0,1750,3861,1.5,0,0,3,7,1750,0,1903,0,98122,47.59375,-122.3125,1700,4255,112
6181700625,2015-02-20,590000,903053,53,4,2.0,2990,12970,1.5,0,2,4,7,1960,1030,1948,0,98028,47.75,-122.25,2500,10680,67
7222000090,2014-05-06,580000,888215,53,4,3.25,3569,8327,2.0,0,0,3,10,3569,0,2013,0,98055,47.46875,-122.1875,2550,5251,2
3574770100,2015-01-16,550000,843413,53,4,2.75,3650,4534,2.0,0,0,3,7,2940,710,2014,0,98028,47.75,-122.25,2400,7682,1
7853280620,2014-12-12,689000,1058145,53,4,3.5,4490,5805,2.0,0,0,3,9,3390,1100,2006,0,98065,47.53125,-121.875,4410,6299,9
2738640040,2015-04-09,644000,991577,53,4,2.5,3310,4839,2.0,0,0,3,9,3310,0,2007,0,98072,47.78125,-122.1875,3240,5280,8
8856003839,2014-12-10,215000,100041,53,3,2.5,1322,6006,2.0,0,0,3,7,1322,0,2009,0,98001,47.28125,-122.25,1440,6796,6
259500230,2014-12-18,465750,714017,53,3,2.5,2670,4534,2.0,0,0,3,9,2670,0,2007,0,98056,47.5,-122.1875,3040,5079,8
518000040,2015-01-02,440000,670130,52,4,2.75,2420,10200,1.0,0,0,3,8,1220,1200,1962,0,98034,47.71875,-122.25,2240,9750,53
2525049263,2014-07-09,2680000,1263392,52,5,3.0,4290,20445,2.0,0,0,4,11,4290,0,1985,0,98039,47.625,-122.25,3620,22325,30
4254000540,2014-07-08,469950,715612,52,4,2.75,2530,14178,2.0,0,0,3,8,2530,0,1997,0,98019,47.75,-121.9375,2530,14055,18
3832500230,2015-01-05,245000,373043,52,4,2.25,2140,8800,2.0,0,0,4,7,2140,0,1963,0,98032,47.375,-122.3125,2060,9790,52
4024101421,2014-12-02,320000,488992,52,4,1.0,1460,7200,1.5,0,0,4,7,1460,0,1955,0,98155,47.75,-122.3125,1690,7357,60
8643200061,2014-06-26,235000,358064,52,5,2.5,2500,9583,1.0,0,0,3,7,1300,1200,1979,0,98198,47.40625,-122.3125,2120,19352,36
8857600220,2014-10-23,178500,272656,52,3,1.0,1200,8470,1.0,0,0,5,7,1200,0,1961,0,98032,47.375,-122.3125,1200,7952,54
8127700845,2015-02-19,375000,177908,52,2,1.0,710,4618,1.0,0,1,3,5,710,0,1925,0,98199,47.625,-122.375,1810,4988,90
2566300100,2015-03-27,1388000,662379,52,5,1.75,2650,11340,1.0,0,0,3,8,2650,0,1955,0,98004,47.625,-122.1875,2780,13204,60
7787920250,2015-05-01,550000,841303,52,4,2.5,3220,9328,2.0,0,0,3,8,3220,0,2006,0,98019,47.71875,-121.9375,3020,9300,9
251500080,2014-08-26,3204000,1529342,52,4,4.0,4810,18851,2.0,0,3,3,11,4810,0,2007,0,98004,47.625,-122.1875,3970,19929,8
6163900628,2014-05-16,379950,578313,52,3,3.25,1860,1787,3.0,0,0,3,8,1860,0,2007,0,98155,47.75,-122.3125,1830,1787,8
2738630040,2015-04-27,613500,935201,52,4,2.5,3020,6068,2.0,0,0,3,9,3020,0,2006,0,98072,47.78125,-122.1875,3240,5757,9
3123089027,2014-07-21,472000,719218,52,3,2.5,3800,104979,2.0,0,0,3,8,3210,590,2005,0,98045,47.4375,-121.8125,2040,109771,10
121039156,2015-01-09,249000,119103,52,3,1.0,1030,24750,1.0,0,2,3,5,1030,0,1943,0,98023,47.34375,-122.375,2810,28800,72
844000965,2014-06-26,224000,106479,52,3,1.75,1500,11968,1.0,0,0,3,6,1500,0,2014,0,98010,47.3125,-122.0,1320,11303,1
9536601295,2014-10-07,340000,514261,51,3,1.75,1730,11986,1.0,0,3,5,6,1730,0,1918,0,98198,47.375,-122.3125,2490,9264,97
7657000540,2015-03-04,260000,127362,51,4,1.0,1220,7980,1.5,0,0,3,6,1220,0,1944,0,98178,47.5,-122.25,1210,7920,71
4389200761,2015-01-28,1100000,533421,51,3,2.25,1560,8570,1.0,0,0,5,7,1080,480,1977,0,98004,47.625,-122.1875,2660,9621,38
1137800230,2014-05-14,450000,683846,51,3,2.5,2910,17172,2.0,0,0,3,10,2910,0,1989,0,98003,47.28125,-122.3125,2910,20048,26
2354300845,2014-08-04,210000,101575,51,3,1.0,1020,6000,1.0,0,0,3,5,1020,0,1900,0,98027,47.53125,-122.0,2070,7200,115
9324800025,2014-11-25,325500,493579,51,3,1.5,1540,8110,1.0,0,0,4,7,1190,350,1959,0,98125,47.71875,-122.3125,1290,8110,56
1328300820,2014-08-06,329000,497631,51,3,1.75,1980,7000,1.0,0,0,4,8,1360,620,1977,0,98058,47.4375,-122.125,1880,7200,38
6699000740,2015-04-21,359500,543407,51,6,3.75,3190,4700,2.0,0,0,3,8,3190,0,2003,0,98042,47.375,-122.125,2680,5640,12
3816700150,2014-11-14,430000,652839,51,3,2.0,2350,12480,1.0,0,0,3,7,1600,750,1981,0,98028,47.78125,-122.25,2160,12000,34
1523059103,2014-09-26,390000,592561,51,4,2.5,2570,22215,2.0,0,0,5,7,2570,0,1958,0,98059,47.46875,-122.1875,2460,6533,57
3352401037,2015-01-08,224000,340214,51,3,1.75,1760,6300,1.0,0,0,3,7,1060,700,1963,0,98178,47.5,-122.25,1340,7300,52
6072800265,2014-08-13,2395000,1162781,51,4,3.25,3800,19798,2.0,0,0,3,10,3800,0,1969,2009,98006,47.5625,-122.1875,3940,18975,46
7338220160,2015-02-25,319500,484899,51,4,2.5,2730,4962,2.0,0,0,3,8,2730,0,2006,0,98002,47.34375,-122.1875,2150,3802,9
1973700030,2015-04-29,2205000,1074249,51,3,2.5,3430,10177,2.0,0,0,3,10,3430,0,2014,0,98034,47.71875,-122.25,3110,12339,1
6781200013,2014-05-07,245000,372013,51,3,1.5,1260,1270,2.0,0,0,3,7,1040,220,2005,0,98133,47.71875,-122.3125,1260,1472,10
6181420200,2014-11-20,272000,411838,51,4,2.5,2789,3960,2.0,0,0,3,7,2789,0,2007,0,98001,47.3125,-122.25,2547,3960,8
6979970080,2014-05-13,525000,795178,51,3,3.5,2876,5086,2.0,0,0,3,8,2360,516,2007,0,98072,47.75,-122.1875,2390,4419,8
4385700250,2015-04-07,1800000,881173,51,4,3.5,3480,4000,2.0,0,0,3,9,2460,1020,2015,0,98112,47.625,-122.25,2620,4000,0
7852070210,2014-05-27,1149000,1737460,51,4,3.0,5940,11533,2.0,0,4,3,11,4950,990,2004,0,98065,47.53125,-121.875,4240,12813,11
9276200220,2014-07-17,375000,182427,51,1,1.0,720,3166,1.0,0,0,3,6,720,0,1920,0,98116,47.59375,-122.375,1140,6250,95
2924079034,2014-09-25,332220,502713,51,3,1.5,2580,47480,1.0,0,0,3,7,1360,1220,1953,0,98024,47.53125,-121.9375,1760,48181,62
7787920180,2015-05-04,534950,809043,51,5,2.5,3220,10572,2.0,0,0,3,8,3220,0,2006,0,98019,47.71875,-121.9375,2890,9090,9
5153200506,2014-07-31,217000,106389,50,3,1.0,1000,12000,1.0,0,0,3,7,1000,0,1959,0,98023,47.34375,-122.375,1490,14940,56
6713700205,2014-07-15,310000,466928,50,3,1.0,1210,9730,1.0,0,0,4,7,1210,0,1953,0,98133,47.75,-122.375,1470,9730,62
3971700330,2015-04-15,415000,624335,50,4,2.0,1780,12161,1.0,0,0,5,7,1160,620,1950,0,98155,47.78125,-122.3125,1780,8170,65
7853280550,2014-05-28,700000,1055237,50,4,3.5,4490,5099,2.0,0,0,3,9,3390,1100,2006,0,98065,47.53125,-121.875,4290,5537,9
1964700054,2014-12-22,975000,487495,50,3,2.5,1660,1344,3.0,0,0,3,8,1660,0,2008,0,98102,47.65625,-122.3125,1750,2040,7
7702080110,2014-10-16,535000,803395,50,5,2.75,2620,6389,2.0,0,0,3,9,2620,0,2007,0,98028,47.78125,-122.25,2620,4504,8
7899800857,2014-12-15,256950,385505,50,2,2.0,1070,635,2.0,0,0,3,9,720,350,2008,0,98106,47.53125,-122.375,1070,928,7
2738640310,2015-04-09,680000,1021419,50,4,2.5,3490,3677,2.0,0,0,3,9,2850,640,2007,0,98072,47.78125,-122.1875,3440,3600,8
522079068,2015-05-06,513000,255305,50,3,2.5,2150,161607,2.0,0,0,3,7,1330,820,1995,0,98038,47.40625,-121.9375,2400,207781,20
3057000400,2014-07-08,249000,374710,50,2,1.5,1090,2686,2.0,0,0,3,7,1090,0,1982,0,98034,47.71875,-122.1875,1160,2158,33
6447300365,2014-11-13,2900000,1436944,50,5,4.0,5190,14600,2.0,0,1,3,11,5190,0,2013,0,98039,47.625,-122.25,3840,19250,2
8823901445,2015-03-13,934000,467364,49,9,3.0,2820,4480,2.0,0,0,3,7,1880,940,1918,0,98105,47.65625,-122.3125,2460,4400,97
8732040180,2014-12-19,245000,365188,49,4,1.75,1930,7650,1.0,0,0,4,8,1280,650,1981,0,98023,47.3125,-122.375,1860,8800,34
193300120,2014-11-26,192000,96418,49,3,1.75,1240,10361,1.0,0,0,3,6,1240,0,1987,0,98042,47.375,-122.125,1240,8834,28
723049219,2015-03-25,210000,106618,49,3,1.0,880,10800,1.0,0,0,3,6,880,0,1942,0,98146,47.5,-122.3125,1100,8820,73
1604600227,2015-03-28,441000,222884,49,2,1.0,1150,3000,1.0,0,0,3,6,780,370,1915,0,98118,47.5625,-122.3125,1150,5000,100
4046600820,2015-02-24,375000,560514,49,3,1.75,2190,17550,1.0,0,0,3,7,2190,0,1989,0,98014,47.6875,-121.9375,1700,17550,26
2303900100,2014-09-11,3800000,1925348,49,3,4.25,5510,35000,2.0,0,4,3,13,4910,600,1997,0,98177,47.71875,-122.375,3430,45302,18
7883606725,2014-11-11,174900,88542,49,3,1.0,1100,6000,1.5,0,0,2,6,1100,0,1926,0,98108,47.53125,-122.3125,960,5880,89
4051150070,2014-12-23,250000,126310,49,3,1.5,1072,4339,2.0,0,0,3,7,1072,0,2009,0,98042,47.375,-122.1875,1443,4341,6
626059127,2014-11-17,614000,919045,49,3,2.5,2830,5831,2.0,0,0,3,9,2830,0,2010,0,98011,47.78125,-122.25,2830,6064,5
7853370260,2014-07-11,635000,950958,49,4,3.25,3420,6752,2.0,0,2,3,9,3030,390,2012,0,98065,47.53125,-121.875,3010,5172,3
7302000610,2015-05-08,316000,470294,48,4,1.5,2120,46173,2.0,0,0,3,7,2120,0,1974,0,98053,47.65625,-121.9375,2000,46173,41
5141000720,2014-08-05,400000,594147,48,2,2.0,2010,3797,1.5,0,0,3,7,1450,560,1922,2004,98108,47.5625,-122.3125,1660,4650,93
6303400475,2014-09-11,227000,115985,48,4,1.0,1120,8763,1.0,0,0,3,6,1120,0,1971,0,98146,47.5,-122.375,1120,8636,44
2172000890,2014-11-20,385000,570141,48,4,2.5,2560,6238,2.0,0,0,3,8,2560,0,2007,0,98178,47.5,-122.25,2560,6240,8
521049227,2014-12-01,950000,1406965,48,4,4.0,5635,9695,2.0,0,3,3,10,4360,1275,2011,0,98003,47.34375,-122.3125,3726,9765,4
629650380,2015-01-23,255000,132553,48,4,2.5,1660,6724,2.0,0,0,3,7,1660,0,2009,0,98001,47.25,-122.25,1544,6054,6
1332700030,2015-03-12,293000,433663,48,2,2.25,1610,1968,2.0,0,0,4,7,1610,0,1979,0,98056,47.53125,-122.1875,1950,1968,36
3438503230,2014-10-30,395000,587402,48,3,2.5,2510,5320,2.0,0,0,3,8,2510,0,2005,0,98106,47.53125,-122.375,1820,5736,10
2781230230,2015-02-04,395000,585307,48,4,3.0,2750,7965,2.0,0,0,3,9,2750,0,2012,0,98038,47.34375,-122.0,2750,6000,3
2781230080,2015-04-08,431000,641060,48,4,2.5,3040,6000,2.0,0,0,3,9,3040,0,2007,0,98038,47.34375,-122.0,2640,6000,8
7116500925,2014-05-20,206000,107902,47,4,2.0,1700,6025,1.0,0,0,3,6,1700,0,1978,0,98002,47.3125,-122.25,1320,5956,37
3023069166,2014-07-08,1135250,1678416,47,5,4.0,7320,217800,2.0,0,0,3,11,7320,0,1992,0,98058,47.4375,-122.0625,3270,34500,23
5318101185,2014-10-16,630500,330636,47,3,1.0,1180,3600,1.5,0,0,3,7,1180,0,1926,0,98112,47.625,-122.25,1900,3600,89
809002290,2014-05-19,1190000,629924,47,4,3.0,2240,6000,1.5,0,0,4,8,1270,970,1914,0,98109,47.625,-122.375,2240,4250,101
9297300590,2014-11-03,435000,640578,47,4,1.75,2290,4400,1.0,0,3,3,7,1290,1000,1959,0,98126,47.5625,-122.375,1820,4000,56
7417100123,2015-04-23,365000,538587,47,3,2.25,1800,9010,1.0,0,0,3,7,1300,500,1975,0,98155,47.78125,-122.3125,1950,10240,40
3779300210,2014-06-30,383962,566200,47,4,2.5,2700,6998,2.0,0,0,3,8,2700,0,2001,0,98188,47.46875,-122.25,2350,10550,14
2619950310,2015-05-07,489500,720785,47,4,3.5,2730,5707,2.0,0,0,3,8,2000,730,2011,0,98019,47.71875,-121.9375,2430,5899,4
8084900160,2015-02-12,2641100,1380640,47,5,4.25,4660,16200,2.0,0,2,3,11,4660,0,2005,0,98004,47.625,-122.1875,3340,16200,10
9551201240,2014-10-30,1465000,761959,47,4,2.5,2800,4000,2.0,0,0,3,9,2800,0,2011,0,98103,47.65625,-122.3125,1770,4200,4
5021900635,2014-10-28,1575000,826859,47,3,2.0,3620,14250,2.0,0,0,3,8,3220,400,2007,0,98040,47.5625,-122.25,2370,14250,8
1115600130,2014-09-30,415000,610712,47,4,2.5,2891,6499,2.0,0,0,3,9,2891,0,2014,0,98001,47.34375,-122.25,2550,8383,1
2311400145,2014-10-29,1699990,895645,47,4,3.75,3320,8234,2.0,0,0,3,10,3320,0,2014,0,98004,47.59375,-122.1875,1560,8240,1
8141310040,2014-06-27,246950,130646,47,3,3.0,1670,4440,1.0,0,0,3,7,1670,0,2014,0,98022,47.1875,-122.0,1670,4622,1
774101755,2015-04-17,320000,471697,47,3,1.75,1790,66250,1.5,0,0,3,7,1790,0,2003,0,98014,47.71875,-121.375,1440,59346,12
7283900306,2015-04-17,400000,588919,47,3,2.5,1910,4408,3.0,0,0,3,8,1910,0,2007,0,98133,47.75,-122.375,1910,8154,8
7657000210,2014-08-18,280000,411223,46,3,1.75,1550,7410,1.5,0,0,5,7,1550,0,1944,0,98178,47.5,-122.25,1250,7467,71
820000018,2014-10-14,387500,567002,46,3,3.25,1860,2218,3.0,0,0,3,8,1860,0,2001,0,98125,47.71875,-122.3125,1860,2218,14
5089700300,2015-03-11,365650,537043,46,4,2.25,2380,7700,2.0,0,0,4,8,2380,0,1977,0,98055,47.4375,-122.1875,2100,7700,38
6713700155,2014-08-18,352500,518040,46,3,1.0,1470,8400,1.0,0,0,4,7,1470,0,1953,0,98133,47.75,-122.375,1470,8400,62
1432700880,2015-04-09,280000,149813,46,2,1.0,1150,12861,1.0,0,0,3,6,1150,0,1959,0,98058,47.4375,-122.1875,1170,7574,56
6139100076,2015-04-27,330000,482077,46,4,2.0,1820,9450,1.0,0,0,3,7,1100,720,1962,0,98155,47.75,-122.3125,1540,9450,53
5089700750,2014-05-09,320000,470239,46,4,2.25,2310,7490,2.0,0,0,3,8,2310,0,1980,0,98055,47.4375,-122.1875,2310,8480,35
1115100278,2015-03-17,420000,615729,46,3,1.5,1540,7506,1.0,0,0,5,7,1540,0,1961,0,98155,47.75,-122.3125,2180,7653,54
745500010,2014-12-08,730000,1070368,46,4,2.75,3800,9606,2.0,0,0,3,9,3800,0,2008,0,98011,47.75,-122.1875,3400,9677,7
8141310030,2014-07-30,256703,136328,46,3,2.0,1670,4441,1.0,0,0,3,7,1670,0,2014,0,98022,47.1875,-122.0,1670,4622,1
626059365,2015-04-12,699000,1025480,46,3,3.5,3200,10344,2.0,0,0,3,10,3200,0,2007,0,98011,47.75,-122.1875,2550,20152,8
5315100667,2014-06-03,571500,313011,45,3,1.0,1300,6710,1.0,0,0,4,6,1300,0,1952,0,98040,47.59375,-122.25,1630,9946,63
3303860590,2014-06-27,465000,675254,45,4,2.5,3060,6000,2.0,0,0,3,9,3060,0,2012,0,98038,47.375,-122.0625,3040,6000,3
126049231,2014-05-16,445000,649136,45,3,3.0,1970,24318,1.0,0,0,3,8,1970,0,2010,0,98028,47.75,-122.25,2150,14695,5
1626069220,2014-09-05,562000,819364,45,3,2.5,2400,97138,2.0,0,0,5,8,2400,0,1983,0,98077,47.75,-122.0625,2230,54450,32
8096600100,2014-12-15,455000,661169,45,4,2.0,2120,9442,1.0,0,0,5,7,1060,1060,1968,0,98011,47.78125,-122.25,1290,9600,47
3876311490,2014-07-24,580000,844299,45,4,2.75,3210,6825,1.0,0,0,5,7,1810,1400,1975,0,98034,47.71875,-122.1875,1840,8000,40
1604600790,2015-02-11,316000,172477,45,2,2.0,860,3000,1.0,0,0,3,6,860,0,1906,0,98118,47.5625,-122.3125,1290,3500,109
126039394,2015-05-08,525000,763548,45,4,2.75,2300,26650,1.0,0,0,4,8,2300,0,1950,0,98177,47.78125,-122.375,2000,9879,65
8718500610,2014-05-26,379950,553744,45,3,1.5,1690,9144,1.0,0,0,4,7,1140,550,1956,0,98028,47.75,-122.25,1840,10600,59
1441000350,2014-09-15,440000,640370,45,4,3.5,3180,4869,2.0,0,0,3,8,2390,790,2007,0,98055,47.4375,-122.1875,2850,4500,8
9831200159,2014-08-06,2250000,1221492,45,3,3.25,3890,3452,2.0,0,0,3,12,2890,1000,2006,0,98102,47.625,-122.3125,2860,2199,9
1673000240,2014-11-12,290000,421335,45,4,2.5,2423,7292,2.0,0,0,3,8,2423,0,2005,0,98023,47.3125,-122.375,2495,7489,10
7853380510,2014-06-03,575000,834304,45,4,2.75,3120,7644,2.0,0,0,3,10,3120,0,2010,0,98065,47.5,-121.875,2980,6050,5
8562710550,2014-05-21,950000,1379011,45,5,3.75,5330,6000,2.0,0,2,3,10,3570,1760,2006,0,98027,47.53125,-122.0625,4420,5797,9
7694200070,2014-05-21,334990,487459,45,4,2.5,2220,4228,2.0,0,0,3,8,2220,0,2014,0,98146,47.5,-122.3125,2220,4157,1
1085623350,2014-10-07,460940,669732,45,4,2.5,3202,4964,2.0,0,0,3,9,3202,0,2014,0,98030,47.34375,-122.1875,2425,4886,1
3413700130,2014-06-25,425000,619572,45,3,2.5,2320,2267,3.0,0,0,3,8,2320,0,2009,0,98177,47.6875,-122.375,1240,1883,6
2895800770,2015-04-08,258800,375518,45,2,1.75,1290,1624,2.0,0,0,3,8,1290,0,2014,0,98106,47.53125,-122.375,1410,1963,1
3166900200,2015-03-31,375000,544012,45,3,2.5,2424,5931,2.0,0,0,3,9,2424,0,2014,0,98042,47.34375,-122.125,2424,6036,1
1778500620,2014-07-07,1300000,704705,45,4,2.25,2360,4000,2.0,0,0,3,9,2360,0,2013,0,98112,47.625,-122.3125,3040,4400,2
9578060470,2014-05-08,494000,717615,45,3,2.5,2310,4729,2.0,0,0,3,8,2310,0,2011,0,98028,47.78125,-122.25,2440,4711,4
8141310080,2014-11-03,249950,136370,45,3,2.0,1670,4438,1.0,0,0,3,7,1670,0,2014,0,98022,47.1875,-122.0,1670,4558,1
3449820430,2014-10-06,553000,804102,45,3,2.75,3160,9072,2.0,0,0,3,9,3160,0,2005,0,98056,47.5,-122.1875,3160,9072,10
9533100285,2014-06-30,2065000,1121581,45,4,3.75,4350,7965,2.0,0,0,3,10,4350,0,2013,0,98004,47.625,-122.1875,2190,8557,2
423059387,2014-11-18,540000,787384,45,5,2.5,3370,4850,2.0,0,0,3,9,3370,0,2007,0,98056,47.5,-122.1875,2900,5570,8
9578500790,2014-11-11,399950,580138,45,3,2.5,3087,5002,2.0,0,0,3,8,3087,0,2014,0,98023,47.3125,-122.375,2927,5183,1
9421500150,2014-06-23,403500,581670,44,3,1.0,1830,8004,1.0,0,0,3,8,1200,630,1960,0,98125,47.71875,-122.3125,1860,7971,55
1555200590,2014-12-23,206000,113934,44,3,1.0,920,8400,1.0,0,0,3,7,920,0,1963,0,98032,47.375,-122.3125,1260,8400,52
2722049218,2014-10-27,287500,415792,44,4,2.25,2250,12000,2.0,0,0,3,8,2250,0,1985,0,98032,47.375,-122.25,2140,11871,30
123039364,2014-05-21,300000,166028,44,2,1.0,970,13700,1.0,0,0,3,6,970,0,1949,0,98106,47.5,-122.375,1570,10880,66
723069013,2014-07-18,255500,368719,44,2,1.0,1440,43560,1.0,0,0,4,7,1150,290,1965,0,98027,47.5,-122.0625,1870,56628,50
9828701295,2014-06-24,295000,165014,44,2,1.0,650,5400,1.0,0,0,3,6,650,0,1950,0,98122,47.625,-122.3125,1310,4906,65
3356402020,2014-05-08,230000,128187,44,3,1.0,1390,16000,1.0,0,0,4,6,1390,0,1960,0,98001,47.28125,-122.25,1420,10000,55
1152700120,2015-04-09,370000,534342,44,4,3.0,2490,5706,2.0,0,0,3,9,2490,0,2005,0,98042,47.34375,-122.1875,2650,5880,10
2397101185,2015-03-03,1500000,826918,44,5,3.5,3520,5400,2.0,0,0,3,9,2400,1120,2008,0,98119,47.625,-122.375,1360,3600,7
5714200140,2015-04-22,421500,610284,44,4,3.0,2793,5703,2.0,0,0,3,9,2793,0,2009,0,98030,47.375,-122.1875,2793,5704,6
7787920160,2015-04-27,472000,683171,44,5,2.5,2570,7412,2.0,0,0,3,8,2570,0,2006,0,98019,47.71875,-121.9375,2890,8056,9
9265880040,2014-05-09,557000,802719,44,4,2.5,2840,4500,2.0,0,0,3,8,2840,0,2012,0,98028,47.78125,-122.25,2840,4939,3
2919700107,2014-08-11,319950,461705,44,2,2.5,1280,819,2.0,0,0,3,8,1060,220,2006,0,98103,47.6875,-122.375,1290,2900,9
8085400401,2015-01-15,1898000,1048805,44,4,4.5,4020,9656,2.0,0,0,3,10,4020,0,2007,0,98004,47.625,-122.1875,1960,9520,8
2724049222,2014-08-02,163800,236268,44,2,2.5,1000,1092,2.0,0,0,3,7,990,10,2004,0,98118,47.53125,-122.25,1330,1466,11
3860900035,2015-04-15,1940000,1080411,44,5,3.5,4230,16526,2.0,0,0,3,10,4230,0,2008,0,98004,47.59375,-122.1875,3000,12362,7
2781230020,2014-12-09,398500,576743,44,4,2.5,2820,6666,2.0,0,0,3,9,2820,0,2007,0,98038,47.34375,-122.0,1880,7200,8
5631500285,2014-11-21,659950,952776,44,3,2.5,2990,9413,2.0,0,0,3,10,2990,0,2006,0,98028,47.71875,-122.25,1940,9600,9
7787920230,2015-04-08,518000,748871,44,5,2.5,2890,13104,2.0,0,0,3,8,2890,0,2006,0,98019,47.71875,-121.9375,3020,9300,9
9211000110,2014-10-03,525000,758137,44,4,2.5,3130,5795,2.0,0,0,3,9,3130,0,2008,0,98059,47.5,-122.125,2950,5259,7
2855000110,2014-08-08,388000,560466,44,3,2.5,2198,6222,2.0,0,2,3,8,2198,0,2010,0,98198,47.375,-122.3125,2198,7621,5
2968801130,2014-10-27,360000,515755,43,4,2.25,2620,8100,1.0,0,0,4,7,1550,1070,1964,0,98166,47.46875,-122.375,1650,8100,51
7327902612,2015-05-13,269500,153211,43,2,1.0,930,4000,1.0,0,0,3,6,730,200,1943,0,98108,47.53125,-122.3125,1100,5000,72
2425049066,2014-06-16,1920000,1093167,43,4,2.5,3070,34412,1.0,0,3,4,9,2070,1000,1950,0,98039,47.625,-122.25,3780,27940,65
3313600077,2014-09-19,185000,104928,43,3,1.0,1320,7155,1.0,0,0,4,6,1320,0,1961,0,98002,47.28125,-122.25,1070,8100,54
8567450220,2014-08-18,550000,790644,43,4,2.5,2890,9045,2.0,0,0,3,8,2890,0,2001,0,98019,47.75,-121.9375,2840,10114,14
4140090110,2014-09-12,512500,733239,43,4,2.25,2200,6900,2.0,0,0,4,8,2200,0,1975,0,98028,47.78125,-122.25,2400,6900,40
